,Drug,Correlation,P-value,CCLE_model_state,State_description,Salient_representative_genes
2325,vorapaxar,0.20685268496091208,0.42569248000742427,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2326,CH55,0.08689664979338635,0.7401749526306196,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2327,BRD-K79669418,0.09923076236793987,0.8151600875074732,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2328,BRD-K99584050,0.04467968352383739,0.9163370177426274,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2329,BRD-A71883111,0.34842145591903473,0.15649318047655675,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2330,navitoclax:birinapant,-0.11730586812265392,0.6538808115823268,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2331,ISOX:bortezomib,0.4051791260107121,0.11949341365171076,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2332,selumetinib:GDC-0941,0.3056340853386334,0.23287412611429928,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2333,selumetinib:tretinoin,0.249619851530174,0.3339301215102237,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2334,selumetinib:vorinostat,0.05122237755223291,0.8452084196897542,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2335,selumetinib:JQ-1,0.1965213888382111,0.44966221611790913,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2336,selumetinib:BRD-A02303741,0.2502332749995585,0.3165927688011526,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2337,tretinoin:navitoclax,-0.030963090120114802,0.9060935444246072,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2338,decitabine:navitoclax,0.021160839760974322,0.935751285991147,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2339,tretinoin:carboplatin,-0.04893164310192818,0.8471076337355871,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2340,necrostatin-7,0.375952653035518,0.12415366489694202,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2341,PYR-41,0.4432297087362485,0.07475977021369111,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2342,I-BET151,0.3797068605381874,0.12014061460466204,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2343,lomeguatrib,0.2937289460196804,0.25250103233062204,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2344,PF-184,0.2113825676081591,0.39978100716878306,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2345,tanespimycin:gemcitabine,0.06044021625918262,0.8116995389279873,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2346,docetaxel:tanespimycin,0.26402301511366666,0.28975038401369735,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2347,selumetinib:MK-2206,0.4698920887275341,0.05701096984060949,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2348,navitoclax:PLX-4032,0.07582839441245652,0.7649041324636436,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2349,selumetinib:piperlongumine,0.25744902915119755,0.3023690037467823,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2350,tanespimycin:bortezomib,0.13317255255572866,0.6361086926460758,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2351,navitoclax:MST-312,0.11165079632769913,0.6591618074504397,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2352,carboplatin:etoposide,0.20474156037454783,0.41508870825531285,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2353,piperlongumine:MST-312,0.49636457519611815,0.07101879308209622,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2354,navitoclax:gemcitabine,-0.12811983838003058,0.6124077676010312,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2355,JW-480,0.19628599978971664,0.48322285904477097,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2356,BMS-195614,0.15241517308376765,0.5592296576664278,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2357,BAM7,0.37553251363907614,0.13743143054989954,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2358,BRD-K35604418,0.5508150252870314,0.017835851576274157,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2359,SB-743921,0.2622441345144874,0.30922925297068904,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2360,I-BET-762,0.41498189767403953,0.08681625073643631,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2361,navitoclax:pluripotin,-0.1874975241297287,0.45625854910793223,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2362,JQ-1:carboplatin,0.4153726864525382,0.10960044113119427,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2363,selumetinib:navitoclax,0.16017154043127235,0.5391578084325443,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2364,selumetinib:decitabine,0.24898463395899653,0.3708585266739238,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2365,decitabine:carboplatin,0.2100442640132176,0.41842548657233875,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2366,SNX-2112:bortezomib,0.08114557393088952,0.7489045766924893,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2367,JQ-1:navitoclax,0.1817133055662549,0.47051623326730907,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2368,JQ-1:MK-0752,0.4350574928894515,0.08093050764540986,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2369,BRD-A02303741:navitoclax,-0.15995660747116003,0.5690495722901925,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2370,salermide:PLX-4032,0.3799485855169605,0.14660847779181624,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2371,UNC0638:navitoclax,-0.05182100698316284,0.8434202553906073,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2372,BRD-A02303741:carboplatin,0.11933408121054584,0.6371867458348104,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2373,doxorubicin:navitoclax,0.030167556867981435,0.911690914218052,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2374,selumetinib:UNC0638,0.2901991856512472,0.27557448836031295,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2375,alisertib:navitoclax,0.13299111950268935,0.5988373495177672,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2376,navitoclax:sorafenib,-0.0828872375508739,0.7602292811519724,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2377,navitoclax:piperlongumine,0.09323420618321034,0.7312717696834597,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2378,SMER-3,0.37805266729824366,0.1647168573550819,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2379,NVP-ADW742,0.1578054359301677,0.5743239590748951,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2380,clofarabine,0.02032756705843678,0.9361904939053074,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2381,vorinostat:navitoclax,0.00464978352705806,0.9858692512791377,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2382,SAR-245409,0.3991653280835558,0.10080114334794651,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2383,AZD1480,-0.2004946160803836,0.6049916448802424,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2384,ML258,0.1900811976322642,0.4499616738913905,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2385,SR1001,-0.20367825610666931,0.41756830512632775,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2386,bardoxolone methyl,0.030903451413591042,0.9095448631708958,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2387,elocalcitol,0.2310821803758967,0.42669173934976007,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2388,BMS-270394,0.30035252197018436,0.22589033387610108,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2389,fluvastatin,-0.34949061661588615,0.2016467369151817,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2390,AZD4547,0.1709419836588267,0.4976461527518494,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2391,hyperforin,0.028892662574444554,0.9123493359338775,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2392,NVP-231,0.3428766711225694,0.16364319037646013,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2393,MK-0752,0.5887546056365869,0.012901392444783775,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2394,semagacestat,0.3329118599732893,0.1770444982497909,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2395,BRD-A05715709,-0.0980144440795777,0.8019182352912376,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2396,bosutinib,0.06879622156978316,0.7862030697588553,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2397,temsirolimus,0.11874084163100435,0.760927305921761,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2398,docetaxel,-0.004361138491105675,0.9911157024345478,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2399,nelarabine,0.021742293162624396,0.9362984185581189,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2400,rigosertib,0.2311484749170165,0.3890476451432606,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2401,AT7867,0.015427853498057413,0.9547775418047753,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2402,PD-318088,0.15452797507009844,0.5403819519995339,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2403,KU-60019,-0.22973761186547417,0.3591055913072979,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2404,doramapimod,0.00178703604953891,0.9947593408385611,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2405,KW-2449,-0.021705023782961935,0.9341023589571547,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2406,RAF265,0.5700635127734976,0.06709800508019106,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2407,CX-4945,-0.07710679809921904,0.7686498198199614,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2408,BRD-K03911514,0.7420739226585907,0.035026779825561606,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2409,cyt387,0.172064029674355,0.5090271679402832,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2410,idelalisib,0.12782759194439747,0.6249014778856004,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2411,WP1130,0.3726780870000241,0.1277302503104307,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2412,OSI-027,0.056437869051120505,0.8239775920349188,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2413,NVP-BSK805,-0.04056133048149313,0.8771660795834791,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2414,erlotinib:PLX-4032,0.3472408130206233,0.2047633072708652,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2415,PIK-93,0.05136164177716923,0.8501675276902603,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2416,AZD7762,0.10314462032350943,0.6838033755833427,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2417,birinapant,-0.03201158257715019,0.8996567893934084,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2418,KX2-391,0.15481923703821404,0.566974603141486,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2419,3-Cl-AHPC,0.4552393199946665,0.057647555757305374,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2420,BRD-K27188169,0.19466345749313257,0.6157451060483831,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2421,KHS-101,0.49352840322343483,0.037397019890730694,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2422,WAY-362450,0.2516560695724551,0.32987103587270955,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2423,JQ-1:vorinostat,0.3004323858027406,0.2582169976938339,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2424,cabozantinib,0.20866712068246965,0.42155308154094573,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2425,crizotinib:PLX-4032,0.19609011734176618,0.4667068508180089,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2426,BRD-M00053801,0.6496936305648577,0.030490489644076104,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2427,KPT-185,0.17758465026503292,0.5808376887212803,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2428,pitstop2,-0.16728425165665886,0.6441352191220686,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2429,R-428,-0.2106696080725032,0.5863849079744391,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2430,ibrutinib,0.3515383950851169,0.28908633126823474,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2431,sotrastaurin,0.06007636685176713,0.8607169945035662,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2432,A-804598,-0.24479287062742755,0.4431896167073303,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2433,BRD-K27188169:navitoclax,-0.6135040016537405,0.07889209936623441,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2434,COL-3,0.04288632864990061,0.8947178164021977,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2435,venetoclax,-0.2550716129000631,0.5077271017727503,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2436,ETP-46464,-0.07235938788317814,0.8231653766372463,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2437,marinopyrrole A,0.34444992248701295,0.27289815939745493,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2438,methylstat,-0.15106322192142996,0.6393244304069647,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2439,alpelisib,-0.07024374215364447,0.8373958157766485,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2440,GSK2636771,-0.24095749028279276,0.450590569006978,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2441,JW-74,-0.20014406552397213,0.5793052064576453,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2442,necrosulfonamide,0.10645935265073171,0.7553899144194324,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2443,HBX-41108,0.12078902620788795,0.7084529323185033,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2444,palmostatin B,0.16285491528221066,0.6323404708363173,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2445,BRD-K03536150,0.7036226286297723,0.001622574233422126,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2446,BRD-K99006945,-0.17895639058510868,0.6450228543504108,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2447,tivantinib,-0.09409205964182184,0.8097257919922808,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2448,trametinib,0.3364592590198795,0.37598329900282357,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2449,RG4733,0.21218256350382944,0.5836357204202517,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2450,dinaciclib,-0.020001008074456553,0.9592678617664825,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2451,MLN2480,0.1541868689856554,0.6920495798603497,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2452,BRD-K51831558,0.16376996277735695,0.6983776531262355,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2453,istradefylline,0.21015232315894236,0.5873259191616402,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2454,MI-2,0.555163769959059,0.12074602515042768,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2455,alvocidib,-0.17418305750319762,0.6799524766953122,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2456,CBB-1007,-0.3273908653952016,0.3897813464967624,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2457,BRD-A86708339,-0.19094781736166674,0.6226305525293986,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2458,PF-03758309,0.3061054928996039,0.423069510858865,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2459,dabrafenib,0.298789461939478,0.43479537200261276,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2460,SZ4TA2,-0.2698421768767647,0.4825549350471736,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2461,AT13387,0.20677100496029074,0.5934901272030831,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2462,BCL-LZH-4,0.43889211198272243,0.23726960414480291,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2463,skepinone-L,0.13770534591463732,0.7238642662626091,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2464,BRD-K34222889,0.21612788815779302,0.38903359758376177,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2465,PF-4800567,-0.3501318261614321,0.35562588909110304,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2466,avicin D,0.07171345382472007,0.8659975744909891,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2467,linsitinib,0.3874701097487968,0.1381253807984981,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2468,AT-406,-0.15613562172442272,0.6883142616185622,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2469,ML031,0.17784180670455943,0.5099295826301289,F5,EMT & DNA damage response,"['SLFN12', 'ZNF185', 'GSDME', 'ERCC2']"
2470,CIL56,-0.27816850461020753,0.4685996035152542,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2471,FQI-1,-0.13258861466815616,0.7338184680505548,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2472,BRD-K92856060,-0.07282778612013564,0.77397364356661,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2473,B02,0.1900244989830979,0.4808696585650044,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2474,BRD6340,0.04694208027639665,0.8580144262933441,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2475,BRD-K45681478,0.10388438148695296,0.6915317317640705,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2476,ML050,-0.023820617202686876,0.9276943828690948,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2477,ML162,-0.12135706464471473,0.642664616672533,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2478,CIL41,-0.030751320684655293,0.9374032703074807,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2479,ML006,-0.12113956941653616,0.6320635384739954,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2480,CIL55,-0.36232765161195973,0.3777524819814645,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2481,NSC30930,-0.1475814649914347,0.5719000318127372,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2482,Bax channel blocker,0.2553988641833201,0.33973512151243557,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2483,CIL70,-0.07945612165534365,0.8389824913778974,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2484,MI-1,-0.12558852640372953,0.6430442547567483,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2485,BRD9876,-0.33855619615162647,0.19961190464353143,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2486,DBeQ,-0.2068385174841911,0.42572488461072044,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2487,mdivi-1,-0.2826794033008179,0.27161310897185537,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2488,tretinoin,-0.11930149587440143,0.6483467549538122,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2489,betulinic-acid,-0.06420900984514138,0.8132426388679217,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2490,phloretin,-0.00456518562237862,0.9866126161962826,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2491,thalidomide,0.37499915870020517,0.3600132194215763,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2492,gossypol,0.004416797369631301,0.9861226575308832,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2493,chlorambucil,0.001238241173472952,0.9961093489037773,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
2494,5-fluorouracil,0.06119091334384573,0.8155307844628402,F6,MAGE protein family,"['MAGEA2', 'MAGEA2B', 'MAGEA3', 'MAGEA6', 'MAGEA12']"
